,Artist,Title,emotion,calm,sorrow,power,joy,romance
1649,Taylor Swift,Lover (Remix),romance,0.05,0.25,0.116666667,0.22902428,0.7326317
1650,Eminem,Everything I Do,romance,0.2,0.016666667,0.69251573,0.27461553,0.183333333
1651,Justin Bieber,I Would,romance,0.05,0.003378119,0.15,0.116666667,0.84552354
1652,Justin Bieber,Reckless Love (HXLY KXSS Edit),romance,0.044791944,0.5446752,0.518518519,0.018518519,0.222222222
1653,Justin Bieber,Faithful,romance,0.016862664,0.1,0.54,0.2,0.9012841
1654,Ariana Grande,​hopeless romantic*,romance,0.027777778,0.222222222,0.1036589,0.7199584,0.472222222
1655,Ariana Grande,Jason’s Song (Gave It Away),romance,0.033333333,0.92946887,0.2,0.216666667,0.216666667
1656,BeyoncÃ©,7/11 (Homecoming Live),romance,0.07171712,0.083333333,0.17695752,0.7463045,0.75
1657,Eminem,Old Time’s Sake,romance,0.019750856,0.016666667,0.866666667,0.7928121,0.000854964
1658,BeyoncÃ©,Rather Die Young,romance,0.016666667,0.15,0.1,0.15,0.94383425
1659,Taylor Swift,Love Story (Digital Dog Remix),romance,0.068119064,0.1,0.05,0.35,0.7803782
1660,Billie Eilish,​when the party’s over (SAYA Remix),romance,0.033333333,0.43076533,0.066666667,0.466666667,0.5301791
1661,Ariana Grande,no tears left to cry,romance,0.03050822,0.083333333,0.416666667,0.8268331,0.5
1662,Eminem,Favorite Bitch,romance,0.013153942,0.333333333,0.18353385,0.77916956,0.006167252
1663,BeyoncÃ©,Check On It (Live),romance,0.04709939,0.033333333,0.5,0.83232504,0.4
1664,Justin Bieber,Boyfriend (Remix),romance,0.002699434,0.033333333,0.116666667,0.95955575,0.733333333
1665,Lady Gaga,Charlotte Nights,romance,0.016666667,0.0628687,0.1,0.30823445,0.866666667
1666,Kelly Clarkson,Because of You,romance,0.10982496,0.483333333,0.066666667,0.05,0.79675585
1667,BeyoncÃ©,Countdown (Homecoming Live),romance,0.020808583,0.00416426,0.433333333,0.15,0.8982356
1668,BeyoncÃ©,Suga Mama,romance,0.1,0.35,0.1,0.35116166,0.5544871
1669,Taylor Swift,I Want You Back (Live/2011),romance,0.033333333,0.6708508,0.233333333,0.366666667,0.3105978
1670,Ariana Grande,Them Changes (BBC Radio 1 Live Lounge),romance,0.083333333,0.8308156,0.183333333,0.483333333,0.15783279
1671,BeyoncÃ©,"Me, Myself and I",romance,0.066666667,0.03065874,0.083333333,0.583333333,0.9587455
1672,BeyoncÃ©,Blow (Country Club Martini Crew Remix Edit),romance,0.005077566,0.05,0.166666667,0.2,0.95134306
1673,Lady Gaga,Stuck on Fuckin' You,romance,0.005800306,0.02200023,0.35,0.004893645,0.9661265
1674,Eminem,Cum on Everybody,romance,0.001825659,0.000503308,0.5,0.9904039,0.2
1675,Katie Melua,I Cried For You,romance,0.433333333,0.133333333,0.000959436,0.116666667,0.9576778
1676,Ariana Grande,One Last Time (Fedez Remix),romance,0.033333333,0.2570171,0.25,0.416666667,0.72909003
1677,BeyoncÃ©,The Closer I Get to You,romance,0.1,0.233333333,0.216666667,0.083333333,0.9856596
1678,Lady Gaga,Fashion of His Love,romance,0.033333333,0.070160575,0.016666667,0.216666667,0.9205857
1679,Lady Gaga,In Like With You,romance,0.233333333,0.466666667,0.033333333,0.000775125,0.9111509
1680,Cardi B,What A Girl Likes,romance,0.002278835,0.001448604,0.361702128,0.7757163,0.638297872
1681,Ariana Grande,Intro (C&C),romance,0.318181818,0.00121917,0.181818182,0.9730608,0.363636364
1682,BeyoncÃ©,Hip Hop Star,romance,0.017264389,0.15,0.283333333,0.88668907,0.466666667
1683,Taylor Swift,Lover (Piano/Vocal),romance,0.17987475,0.683333333,0.066666667,0.7418038,0.1
1684,BeyoncÃ©,Single Ladies (Put a Ring on It) [Homecoming Live],romance,0.003551525,0.033333333,0.133333333,0.8171916,0.8
1685,Billie Eilish,Ocean Eyes (Young Bombs Remix),romance,0.045621905,0.61176306,0.333333333,0.15,0.287796
1686,Mariah Carey,Without You,romance,0.15,0.44745487,0.066666667,0.05,0.5328295
1687,Taylor Swift,You Belong with Me,romance,0.12932959,0.233333333,0.40417212,0.39104462,0.566666667
1688,Ariana Grande,Quit (Demo),romance,0.052936547,0.2,0.216666667,0.40994453,0.483333333
1689,Taylor Swift,King of My Heart,romance,0.016666667,0.166666667,0.083333333,0.15,0.9551537
1690,BeyoncÃ©,Ring The Alarm (Tranzformas Remix),romance,0.008332844,0.133333333,0.116666667,0.366666667,0.8897339
1691,Justin Bieber,Die in Your Arms,romance,0.002032887,0.266666667,0.283333333,0.216666667,0.7772923
1692,BeyoncÃ©,Dance for You,romance,0.083333333,0.116666667,0.15,0.166666667,0.9660572
1693,BeyoncÃ©,Sexy Lilâ Thug (Remix),romance,0.001865395,0.000524681,0.383333333,0.98586243,0.316666667
1694,BeyoncÃ©,Green Light Medley (The Beyonce Experience Live),romance,0.005636066,0.25,0.7835522,0.233333333,0.283333333
1695,Justin Bieber,Can’t Live Without You,romance,0.001450824,0.35,0.05,0.166666667,0.981009
1696,Ariana Grande,Problem (Dave Aude Twerk Edit),romance,0.006165052,0.06995251,0.283333333,0.266666667,0.91681653
1697,Ariana Grande,Ain’t About What You Got,romance,0.101694915,0.3266733,0.220338983,0.152542373,0.5165864
1698,BeyoncÃ©,Outro,romance,0.008856448,0.000350662,0.181818182,0.94753546,0.818181818
1699,Michael Bublé,When I Fall in Love,romance,0.466666667,0.266666667,0.033333333,0.000698264,0.9969144
1700,Ariana Grande,​love language,romance,0.016666667,0.05,0.066666667,0.283333333,0.97405607
1701,Billie Eilish,‌bellyache (Live),romance,0.233333333,0.516666667,0.020713715,0.9436391,0.15
1702,Billie Eilish,​bury a friend (Live at Third Man Records),romance,0.06643377,0.009840656,0.50327504,0.41049603,0.333333333
1703,BeyoncÃ©,Krazy In Luv [Mauriceâs Nu Soul Remix],romance,0.004050466,0.04433357,0.000834101,0.002356467,0.9484255
1704,Eminem,Love the Way You Lie,romance,0.083333333,0.2504095,0.616666667,0.071940586,0.5479656
1705,Ariana Grande,Into You (3LAU Remix),romance,0.016666667,0.266666667,0.183333333,0.3,0.9279453
1706,Billie Eilish,Six Feet Under,romance,0.283333333,0.4,0.016666667,0.03904881,0.93283784
1707,BeyoncÃ©,Drunk in Love (Remix),romance,0.016666667,0.15,0.15,0.96621096,0.483333333
1708,Billie Eilish,​xanny,romance,0.066666667,0.033333333,0.116666667,0.95716465,0.45
1709,BeyoncÃ©,Statement on Jay Z and Solange fight,romance,0.6538038,0.004876185,0.061139952,0.27159402,0.866666667
1710,Ariana Grande,Rolling in the Deep,romance,0.066666667,0.166666667,0.6,0.016666667,0.9935029
1711,Taylor Swift,Love Story - 2020 Re-recording (Snippet),romance,0.003026728,0.05807367,0.000790567,0.84375,0.9353966
1712,Selena Gomez,Hands to Myself,romance,0.003919687,0.033333333,0.3,0.116666667,0.96658385
1713,BeyoncÃ©,Irreplaceable (Live),romance,0.1,0.266666667,0.133333333,0.433333333,0.79349905
1714,Justin Bieber,Forever (2020 Demo),romance,0.018080484,0.07601924,0.516666667,0.15,0.8925688
1715,Taylor Swift,Love Story (Pop Mix),romance,0.068119064,0.133333333,0.1,0.2,0.7803782
1716,BeyoncÃ©,Dreamgirls Medley (The Beyonce Experience Live),romance,0.033333333,0.316666667,0.266666667,0.9337032,0.2
1717,Maroon 5,This Love (C. “Tricky” Stewart Remix),romance,0.016949153,0.78239626,0.152542373,0.186440678,0.20131269
1718,BeyoncÃ©,Naughty Girl [Calderone Quayle Club Mix],romance,0.000915983,0.05,0.583333333,0.266666667,0.98329943
1719,Taylor Swift,Enchanted (Live/2011),romance,0.366666667,0.133333333,0.15,0.1,0.97922826
1720,Taylor Swift,This Love,romance,0.2,0.35,0.01968739,0.233333333,0.79029167
1721,Lady Gaga,Blueberry Kisses,romance,0.035714286,0.25,0.142857143,0.392857143,0.96409947
1722,BeyoncÃ©,Best Thing I Never Had (Lars B Remix),romance,0.005270681,0.068955414,0.316666667,0.35,0.9134006
1723,Taylor Swift,Thinkin' 'Bout You,romance,0.02118113,0.283333333,0.316666667,0.40252668,0.48620525
1724,Billie Eilish,Bury a friend[Harel Atias remix],romance,0.15276419,0.066666667,0.5922322,0.25,0.216666667
1725,BeyoncÃ©,Party,romance,0.004680901,0.033333333,0.283333333,0.98884064,0.616666667
1726,Billie Eilish,​guess*,romance,0.128205128,0.282051282,0.307692308,0.69693923,0.230769231
1727,BeyoncÃ©,Darling Nicki (Minaj),romance,0.285714286,0.000384654,0.05224536,0.93967867,0.0070464
1728,Justin Bieber,Thought of You,romance,0.033333333,0.016666667,0.233333333,0.15,0.98533577
1729,BeyoncÃ©,Say My Name (Live),romance,0.01135615,0.117544346,0.5703644,0.433333333,0.35
1730,Patrizio Buanne,Il Mondo,romance,0.033333333,0.5,0.05,0.016666667,0.9831009
1731,Billie Eilish,Bored (Yamill Remix),romance,0.07341567,0.6408117,0.266666667,0.416666667,0.25
1732,Post Malone,About a Girl,romance,0.016666667,0.183333333,0.4,0.333333333,0.6945149
1733,Lara Fabian,You're Not From Here,romance,0.733333333,0.216666667,0.016666667,0.033333333,0.9621796
1734,Eva Cassidy,Songbird,romance,0.183333333,0.033333333,0.066666667,0.033333333,0.9958034
1735,BeyoncÃ©,Daddy Lessons,romance,0.005302737,0.001054861,0.433333333,0.97093946,0.45
1736,Billie Eilish,Paparazzi Instagram Monologue,romance,0.016666667,0.05,0.433333333,0.58378285,0.2
1737,BeyoncÃ©,Video Phone (Extended Remix),romance,0.033333333,0.05,0.183333333,0.8553623,0.716666667
1738,BeyoncÃ©,DÃ©jÃ  Vu (Freemasons Radio - with Rap),romance,0.007748684,0.033333333,0.4,0.54949987,0.41986308
1739,Selena Gomez,Feel Me (Live from Revival Tour),romance,0.018181818,0.036363636,0.472727273,0.054545455,0.9129081
1740,Billie Eilish,​watch,romance,0.086206897,0.172413793,0.482758621,0.086206897,0.9553453
1741,Barbra Streisand,Somewhere,romance,0.316666667,0.366666667,0.016666667,0.09463734,0.8767394
1742,Billie Eilish,​idontwannabeyouanymore (Live at Third Man Records),romance,0.483333333,0.1706274,0.033333333,0.11196874,0.5952633
1743,Carla Bruni,The Winner Takes It All,romance,0.5,0.183333333,0.6087587,0.16776706,0.316666667
1744,BeyoncÃ©,Single Ladies (Put a Ring On It) [DJ Escape & Tony Coluccio Remix] {Club Version},romance,0.005050681,0.083333333,0.333333333,0.945379,0.133333333
1745,Justin Bieber,New One,romance,0.007977985,0.066666667,0.533333333,0.9684216,0.233333333
1746,BeyoncÃ©,My Man,romance,0.033333333,0.2935952,0.066666667,0.116666667,0.67716455
1747,Billie Eilish,Telegraph Ave,romance,0.05,0.183333333,0.466666667,0.86427754,0.15
1748,Taylor Swift,Hopelessly Devoted To You,romance,0.017241379,0.275862069,0.002376831,0.620689655,0.7210907
1749,Ariana Grande,Baby I,romance,0.006137931,0.9104851,0.133333333,0.066666667,0.8
1750,BeyoncÃ©,Check On It [Junior Vasquez Club Mix],romance,0.04709939,0.000830641,0.616666667,0.83232504,0.216666667
1751,Eminem,Love Game,romance,0.018752972,0.133333333,0.70336795,0.383333333,0.116666667
1752,Simply Red,A Song For You,romance,0.2,0.35,0.083333333,0.116666667,0.95326096
1753,Lady Gaga,Fashion of His Love (Fernando Garibay Remix),romance,0.033333333,0.25138122,0.183333333,0.047601182,0.75
1754,BeyoncÃ©,Fighting Temptation,romance,0.033333333,0.316666667,0.416666667,0.9608731,0.133333333
1755,BeyoncÃ©,Lemonade Film (Script),romance,0.233333333,0.083333333,0.35,0.63309574,0.2
1756,Selena Gomez,Feel Me (Demo),romance,0.016666667,0.066666667,0.416666667,0.083333333,0.98981804
1757,Billie Eilish,COPYCAT[itsyo_boiiii remix],romance,0.038758952,0.00659682,0.8403276,0.10651315,0.007803506
1758,BeyoncÃ©,Get Me Bodied,romance,0.004038821,0.016666667,0.316666667,0.9827498,0.633333333
1759,Maroon 5,Secret (Demo),romance,0.024633741,0.216666667,0.366666667,0.3040162,0.6549367
1760,Taylor Swift,Lover,romance,0.1,0.233333333,0.083333333,0.216666667,0.9927067
1761,Ariana Grande,imagine,romance,0.021029046,0.083333333,0.066666667,0.9012066,0.766666667
1762,Taylor Swift,Can't Stop Loving You (Live Lounge),romance,0.333333333,0.066666667,0.033333333,0.433333333,0.9414703
1763,Ariana Grande,Into You / Dangerous Woman Medley,romance,0.004775056,0.1,0.5,0.25,0.87752634
1764,Justin Bieber,Oh Girl,romance,0.033333333,0.316666667,0.316666667,0.266666667,0.9911122
1765,Billie Eilish,Hotline Bling (Flyboy Remix),romance,0.133333333,0.083333333,0.019569462,0.37634197,0.783333333
1766,Billie Eilish,​because i’m in love with you*,romance,0.68627451,0.019607843,0.00097211,0.274509804,0.980358
1767,Taylor Swift,Sparks Fly (Original Version),romance,0.016666667,0.166666667,0.25,0.1,0.9786768
1768,Billie Eilish,​idontwannabeyouanymore (Elijah Hill Remix),romance,0.010853305,0.8801744,0.266666667,0.05,0.683333333
1769,Ariana Grande,Sweetener World Tour Dates,romance,0.00541792,1,0.07277872,0.905843,0.004774946
1770,Selena Gomez,Let Me Love You (Demo),romance,0.119047619,0.19047619,0.142857143,0.095238095,0.9820722
1771,Eminem,Crazy in Love,romance,0.003373995,0.04413452,0.916666667,0.033333333,0.8634884
1772,BeyoncÃ©,So Much Damn Swag (Interlude) [Homecoming Live],romance,0.011227978,0.001377737,0.033333333,0.96751404,0.966666667
1773,BeyoncÃ©,Sweet Dreams (Live at Wynn Las Vegas),romance,0.098039216,0.006942496,0.117647059,0.34712803,0.705882353
1774,Billie Eilish,​if you want me,romance,0.283333333,0.15,0.083333333,0.183333333,0.9941393
1775,Cardi B,11/18/19 Freestyle,romance,0.34906098,0.016666667,0.5811923,0.4,0.25
1776,Justin Bieber,Favorite Girl (Acoustic) [Live],romance,0.066666667,0.366666667,0.016666667,0.333333333,0.99368393
1777,BeyoncÃ©,B&J,romance,0.216666667,0.00045657,0.10777004,0.85184157,0.683333333
1778,BeyoncÃ©,Get Me Bodied (Live),romance,0.004038821,0.016666667,0.066666667,0.9827498,0.783333333
1779,Ariana Grande,Knew Better / Forever Boy,romance,0.05,0.216666667,0.2,0.133333333,0.92131865
1780,BeyoncÃ©,Love on Top (DJ Escape & Tony Coluccio Remix),romance,0.005402596,0.033333333,0.266666667,0.9736789,0.25
1781,Ariana Grande,Knew Better Part Two,romance,0.05,0.05,0.083333333,0.083333333,0.974327
1782,Maroon 5,Woman (Demo),romance,0.133333333,0.233333333,0.033333333,0.25,0.9904951
1783,Cardi B,Lick,romance,0.016666667,0.001851876,0.85,0.80573714,0.133333333
1784,Ariana Grande,​r.e.m (live),romance,0.006599333,0.050847458,0.254237288,0.06779661,0.94704026
1785,Billie Eilish,​hostage,romance,0.566666667,0.116666667,0.016666667,0.066666667,0.9893959
1786,Maroon 5,She Will Be Loved,romance,0.021520909,0.383333333,0.283333333,0.133333333,0.8255766
1787,BeyoncÃ©,End of Time (JIMEK Remix),romance,0.010521358,0.1,0.25,0.05,0.9516924
1788,Ariana Grande,Better Left Unsaid,romance,0.033333333,0.2,0.266666667,0.1,0.8807811
1789,Taylor Swift,Teardrops on my Guitar (Live from Clear Channel Stripped 2008),romance,0.016666667,0.466666667,0.116666667,0.333333333,0.94608307
1790,BeyoncÃ©,Outro (Speak My Mind),romance,0.016666667,0.05,0.49468815,0.49088913,0.583333333
1791,Lady Gaga,We Could Be Lovers,romance,0.233333333,0.7571994,0.14654714,0.03659492,0.266666667
1792,Lady Gaga,You and I - Metronomy Remix,romance,0.283333333,0.116666667,0.033333333,0.09648268,0.87521577
1793,Ruth B.,Paper Airplanes,romance,0.116666667,0.3,0.033333333,0.033333333,0.99355716
1794,BeyoncÃ©,Whatâs Good With You,romance,0.033333333,0.416666667,0.266666667,0.16396567,0.80333805
1795,BeyoncÃ©,BeyoncÃ© VMAâs 2014,romance,0.20325045,0.006279345,0.012208567,0.7650899,0.013171773
1796,Taylor Swift,Ours (Live/2011),romance,0.133333333,0.283333333,0.033333333,0.5,0.8753093
1797,BeyoncÃ©,Crazy In Love (The Beyonce Experience Live),romance,0.045130905,0.078670315,0.783333333,0.5851138,0.2630347
1798,BeyoncÃ©,The Spot (Jail),romance,0.05,0.000981852,0.283333333,0.8111729,0.183333333
1799,Justin Bieber,Boyfriend (Acoustic),romance,0.083333333,0.166666667,0.05,0.166666667,0.98316795
1800,Seal,Kiss from a Rose,romance,0.116666667,0.433333333,0.033333333,0.05,0.9506038
1801,BeyoncÃ©,Rocket,romance,0.010170036,0.3,0.15,0.044552878,0.94026786
1802,Billie Eilish,COPYCAT[live in London],romance,0.038758952,0.033333333,0.8403276,0.316666667,0.416666667
1803,Ronan Keating,If Tomorrow Never Comes,romance,0.316666667,0.20075062,0.083333333,0.133333333,0.78430384
1804,Melody Gardot,Once I Was Loved,romance,0.9,0.5121092,0.14313179,0.037409905,0.19614328
1805,Maroon 5,Kiss,romance,0.25,0.266666667,0.05,0.316666667,0.98100394
1806,Ariana Grande,Miss Me*,romance,0.031530585,0.216666667,0.15,0.216666667,0.9109089
1807,BeyoncÃ©,Love Me...,romance,0.010350883,0.15,0.9522812,0.033333333,0.683333333
1808,Ariana Grande,Nobody Does It Better,romance,0.05,0.92973495,0.133333333,0.166666667,0.633333333
1809,BeyoncÃ©,Diva (Karmatronic Club Remix),romance,0.004720623,0.001726642,0.28029397,0.70742524,0.583333333
1810,Billie Eilish,​​my boy (TroyBoi Remix),romance,0.004817935,0.9521589,0.6,0.216666667,0.05
1811,Eminem,Superman,romance,0.006134378,0.05,0.266666667,0.633333333,0.9664746
1812,Melody Gardot,If Ever I Recall Your Face,romance,0.716666667,0.166666667,0.009663753,0.116666667,0.9705296
1813,Eminem,I Kissed a Boy,romance,0.003428699,0.00042417,0.316666667,0.9795822,0.166666667
1814,BeyoncÃ©,MY POWER,romance,0.008327889,0.1,0.8597303,0.12346669,0.65
1815,Justin Bieber,One Love,romance,0.016666667,0.003965296,0.016666667,0.233333333,0.9911402
1816,BeyoncÃ©,BIGGER,romance,0.583477,0.3,0.2870404,0.316666667,0.316666667
1817,Billie Eilish,Fingers Crossed,romance,0.05,0.3,0.70628417,0.07101055,0.15
1818,Justin Bieber,Favorite Girl,romance,0.000494236,0.016666667,0.6,0.00192139,0.99461335
1819,Whitney Houston,Greatest Love of All,romance,0.383333333,0.166666667,0.052435618,0.6653091,0.383333333
1820,Ariana Grande,34+35 (Remix),romance,0.033333333,0.1,0.37559846,0.5989488,0.55
1821,Ariana Grande,Problem (No Rap Version),romance,0.034482759,0.06727626,0.224137931,0.051724138,0.914599
1822,Leonard Cohen,Suzanne,romance,0.8,0.2,0.019023368,0.041854337,0.93416977
1823,Eminem,The Apple,romance,0.083333333,0.033333333,0.666666667,0.29920888,0.006016199
1824,Ariana Grande,In My Head (Music Video Version),romance,0.066666667,0.1,0.2,0.05,0.8674613
1825,Cardi B,Lit Thot,romance,0.066666667,0.001021353,0.7531834,0.23756546,0.283333333
1826,Maroon 5,Never Gonna Leave This Bed (Acoustic),romance,0.033333333,0.616666667,0.116666667,0.00357125,0.9083802
1827,BeyoncÃ©,Free Fall,romance,0.233333333,0.616666667,0.47541475,0.33361852,0.016666667
1828,BeyoncÃ©,"Me, Myself and I (BeyoncÃ© Experience Live)",romance,0.041066967,0.316666667,0.266666667,0.42754,0.49650759
1829,BeyoncÃ©,Bow Down (Homecoming Live),romance,0.033333333,0.15,0.166666667,0.97377837,0.483333333
1830,Billie Eilish,Hostage[killer frost remix],romance,0.483333333,0.2,0.033333333,0.066666667,0.9893959
1831,Lady Gaga,Always remember us this way Greek translation,romance,0.037472624,0.066666667,0.13124794,0.6135076,0.9
1832,Billie Eilish,You should see me in a crown[live from Ellen],romance,0.7490239,0.237288136,0.06779661,0.186440678,0.220338983
1833,Justin Bieber,Boyfriend,romance,0.004148447,0.01754386,0.263157895,0.087719298,0.9742974
1834,Ariana Grande,Vienna (cover song),romance,0.25,0.2888202,0.366666667,0.13949339,0.20152101
1835,Nicki Minaj,My Heart 2 You,romance,0.10907234,0.49578002,0.433333333,0.05,0.466666667
1836,Ariana Grande,Snow In California,romance,0.022598207,0.133333333,0.003150006,0.5000877,0.533333333
1837,Justin Bieber,Heroine (Let’s Stay Together),romance,0.5,0.5,0.001260568,0.004747943,0.83512014
1838,Post Malone,The One,romance,0.016666667,0.116666667,0.47737342,0.5092716,0.133333333
1839,Lady Gaga,"Bewitched, Bothered and Bewildered",romance,0.216666667,0.166666667,0.31624883,0.45347616,0.533333333
1840,Taylor Swift,Superman,romance,0.19210193,0.383333333,0.07961033,0.5933589,0.383333333
1841,Ariana Grande,Touch It (Final Fantasy Brave Exvius Remix),romance,0.002614513,0.183333333,0.416666667,0.15,0.98447555
1842,Justin Bieber,All I Want Is You (Acoustic),romance,0.016666667,0.033333333,0.183333333,0.133333333,0.97593653
1843,Selena Gomez,Can't Steal Our Love,romance,0.5729594,0.25,0.483333333,0.15,0.1753371
1844,BeyoncÃ©,I Been On,romance,0.05,0.166666667,0.3818411,0.6080795,0.433333333
1845,BeyoncÃ©,Back Up,romance,0.033333333,0.1,0.3515018,0.62938124,0.783333333
1846,BeyoncÃ©,Drunk In Love (T.I. Remix),romance,0.016666667,0.15,0.15,0.9546395,0.483333333
1847,Billie Eilish,​bellyache (Marian Hill Remix),romance,0.133333333,0.34046784,0.42711446,0.216666667,0.183333333
1848,Ariana Grande,Sniffer Dogs,romance,0.58580065,0.25,0.15,0.27538794,0.416666667
1849,BeyoncÃ©,I Was Here,romance,0.53675306,0.166666667,0.3669076,0.216666667,0.433333333
1850,Ariana Grande,Side To Side,romance,0.011459486,0.083333333,0.083333333,0.9321549,0.7
1851,Caro Emerald,A Night Like This,romance,0.05,0.516666667,0.034786604,0.7769091,0.283333333
1852,Justin Bieber,Take You (Acoustic),romance,0.333333333,0.1,0.066666667,0.54542416,0.4347074
1853,BeyoncÃ©,If I Were a Boy,romance,0.8184176,0.1,0.116666667,0.183333333,0.566666667
1854,Robbie Williams,Eternity - Orchestral Version,romance,0.283333333,0.616666667,0.002432255,0.32085386,0.63578755
1855,Taylor Swift,Mine,romance,0.020631123,0.25,0.383333333,0.233333333,0.7172636
1856,BeyoncÃ©,Baby Boy (Homecoming Live),romance,0.014049743,0.009602488,0.083333333,0.24591804,0.85
1857,Elvis Costello,She,romance,0.15,0.633333333,0.03601202,0.6901257,0.166666667
1858,Joe Cocker,You Are So Beautiful,romance,0.37037037,0.074074074,0.296296296,0.08725698,0.9032603
1859,Ariana Grande,positions,romance,0.029354263,0.009876224,0.070175439,0.192982456,0.8201577
1860,BeyoncÃ©,Crazy In Love (Remix),romance,0.116666667,0.7098577,0.316666667,0.15,0.20211071
1861,Justin Bieber,PYD,romance,0.30996266,0.566666667,0.1713686,0.5111163,0.216666667
1862,BeyoncÃ©,Hold Up,romance,0.166666667,0.92860425,0.4,0.05,0.3
1863,Patrizio Buanne,On An Evening In Roma,romance,0.020833333,0.291666667,0.0625,0.9686826,0.479166667
1864,Ariana Grande,Venuss*,romance,0.06203713,0.43309304,0.4494116,0.216666667,0.283333333
1865,Ariana Grande,Problem (Wayne G Radio Edit),romance,0.005465631,0.066666667,0.333333333,0.25,0.923965
1866,Selena Gomez,Wild Love,romance,0.283333333,0.35,0.1445036,0.7196605,0.366666667
1867,Eminem,Love You More,romance,0.066666667,0.333333333,0.4,0.183333333,0.9430253
1868,Cardi B,Bodak Yellow (Remix),romance,0.002391168,0.016666667,0.79522824,0.35,0.4
1869,Adele,Someone Like You,romance,0.733333333,0.32905146,0.05,0.002200337,0.653962
